Target ID	Target name	TF list
ENSG00000113520	IL4	ENSG00000172216;ENSG00000172216;ENSG00000107485;ENSG00000168310;ENSG00000171223;ENSG00000178573;ENSG00000178573;ENSG00000109320;ENSG00000143190;ENSG00000173039;ENSG00000182568;ENSG00000166211;ENSG00000166888;ENSG00000166888;ENSG00000073861;ENSG00000073861;ENSG00000100811;
ENSG00000113525	IL5	ENSG00000245848;ENSG00000172216;ENSG00000134954;ENSG00000157557;ENSG00000075426;ENSG00000107485;ENSG00000107485;ENSG00000136574;ENSG00000130522;ENSG00000178573;ENSG00000143190;ENSG00000028277;ENSG00000182568;ENSG00000066336;ENSG00000100811;ENSG00000100811;
ENSG00000091181	IL5RA	ENSG00000118260;ENSG00000095794;ENSG00000177606;ENSG00000132005;ENSG00000087903;ENSG00000080298;ENSG00000071564;
ENSG00000136244	IL6	ENSG00000106546;ENSG00000106546;ENSG00000128272;ENSG00000245848;ENSG00000172216;ENSG00000172216;ENSG00000118260;ENSG00000175197;ENSG00000120738;ENSG00000122877;ENSG00000150907;ENSG00000168505;ENSG00000177606;ENSG00000177606;ENSG00000130522;ENSG00000136826;ENSG00000136997;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000165588;ENSG00000186951;ENSG00000168214;ENSG00000168214;ENSG00000162924;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000185591;ENSG00000115415;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000111424;ENSG00000100219;ENSG00000145908;
ENSG00000160712	IL6R	ENSG00000186951;
ENSG00000104432	IL7	ENSG00000118513;
ENSG00000169429	CXCL8	ENSG00000128272;ENSG00000172216;ENSG00000172216;ENSG00000175197;ENSG00000120738;ENSG00000120738;ENSG00000102034;ENSG00000102034;ENSG00000157554;ENSG00000157557;ENSG00000170345;ENSG00000125740;ENSG00000177606;ENSG00000177606;ENSG00000116044;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000153234;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000116560;ENSG00000168610;ENSG00000166888;ENSG00000111424;ENSG00000111424;ENSG00000100219;ENSG00000145908;
ENSG00000163464	CXCR1	ENSG00000066336;
ENSG00000180871	CXCR2	ENSG00000245848;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000105698;
ENSG00000136634	IL10	ENSG00000123268;ENSG00000245848;ENSG00000172216;ENSG00000118260;ENSG00000118260;ENSG00000151702;ENSG00000049768;ENSG00000107485;ENSG00000125347;ENSG00000140968;ENSG00000178860;ENSG00000109320;ENSG00000109320;ENSG00000144852;ENSG00000082175;ENSG00000162924;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000115415;ENSG00000168610;ENSG00000168610;ENSG00000073861;ENSG00000111424;
ENSG00000095752	IL11	ENSG00000253293;ENSG00000168610;
ENSG00000168811	IL12A	ENSG00000125347;ENSG00000140968;ENSG00000177606;ENSG00000109320;ENSG00000173039;
ENSG00000113302	IL12B	ENSG00000157557;ENSG00000125347;ENSG00000177606;ENSG00000105610;ENSG00000109320;ENSG00000109320;ENSG00000162924;ENSG00000173039;ENSG00000173039;ENSG00000066336;ENSG00000111424;
ENSG00000081985	IL12RB2	ENSG00000107485;
ENSG00000169194	IL13	ENSG00000106546;ENSG00000172216;ENSG00000169016;ENSG00000166888;ENSG00000073861;
ENSG00000168264	IRF2BP2	ENSG00000113722;
ENSG00000165272	AQP3	ENSG00000118260;ENSG00000141510;ENSG00000078900;
ENSG00000164136	IL15	ENSG00000253293;ENSG00000118513;
ENSG00000049249	TNFRSF9	ENSG00000109320;ENSG00000173039;
ENSG00000112115	IL17A	ENSG00000109320;ENSG00000173039;ENSG00000143365;
ENSG00000150782	IL18	ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000066336;
ENSG00000166333	ILK	ENSG00000157554;ENSG00000122691;ENSG00000233608;
ENSG00000178035	IMPDH2	ENSG00000115966;ENSG00000120738;ENSG00000185591;ENSG00000137203;
ENSG00000131203	IDO1	ENSG00000122877;
ENSG00000153487	ING1	ENSG00000020633;ENSG00000141510;
ENSG00000169245	CXCL10	ENSG00000125347;ENSG00000126456;ENSG00000185507;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000115415;ENSG00000115415;
ENSG00000254647	INS	ENSG00000115966;ENSG00000115966;ENSG00000107249;ENSG00000172059;ENSG00000172059;ENSG00000182759;ENSG00000162992;ENSG00000012504;ENSG00000106331;ENSG00000106331;ENSG00000139515;ENSG00000139515;ENSG00000071564;
ENSG00000248099	INSL3	ENSG00000136931;
ENSG00000173404	INSM1	ENSG00000064835;
ENSG00000171105	INSR	ENSG00000245848;ENSG00000172216;ENSG00000140009;ENSG00000137309;ENSG00000137309;ENSG00000185591;ENSG00000185591;
ENSG00000139515	PDX1	ENSG00000118217;ENSG00000172059;ENSG00000072310;ENSG00000105698;
ENSG00000134070	IRAK2	ENSG00000102974;
ENSG00000125347	IRF1	ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000115415;ENSG00000115415;ENSG00000115415;ENSG00000170581;ENSG00000168610;ENSG00000168610;ENSG00000138378;
ENSG00000168310	IRF2	ENSG00000125347;ENSG00000069011;
ENSG00000126456	IRF3	ENSG00000101412;ENSG00000137265;
ENSG00000137265	IRF4	ENSG00000113916;ENSG00000172216;ENSG00000109320;ENSG00000173039;ENSG00000166888;
ENSG00000128604	IRF5	ENSG00000126456;ENSG00000185591;
ENSG00000185507	IRF7	ENSG00000128272;ENSG00000126456;ENSG00000109320;ENSG00000109320;ENSG00000069011;ENSG00000173039;ENSG00000173039;ENSG00000269404;ENSG00000115415;ENSG00000100811;
ENSG00000172183	ISG20	ENSG00000185591;ENSG00000158773;
ENSG00000169083	AR	ENSG00000118260;ENSG00000101412;ENSG00000101412;ENSG00000205250;ENSG00000120738;ENSG00000091831;ENSG00000006468;ENSG00000160973;ENSG00000111206;ENSG00000150907;ENSG00000118689;ENSG00000118689;ENSG00000179348;ENSG00000163909;ENSG00000100644;ENSG00000177606;ENSG00000177606;ENSG00000138795;ENSG00000143995;ENSG00000141027;ENSG00000141027;ENSG00000196498;ENSG00000196498;ENSG00000109320;ENSG00000109320;ENSG00000167034;ENSG00000078043;ENSG00000143190;ENSG00000185129;ENSG00000173039;ENSG00000173039;ENSG00000084093;ENSG00000124813;ENSG00000125398;ENSG00000185591;ENSG00000185591;ENSG00000072310;ENSG00000168610;ENSG00000109685;ENSG00000184937;ENSG00000065978;ENSG00000148516;
ENSG00000016082	ISL1	ENSG00000106331;ENSG00000181449;
ENSG00000164171	ITGA2	ENSG00000185591;ENSG00000172845;
ENSG00000005961	ITGA2B	ENSG00000151702;ENSG00000102145;ENSG00000159216;ENSG00000066336;ENSG00000166888;
ENSG00000161638	ITGA5	ENSG00000128652;ENSG00000141905;ENSG00000007372;ENSG00000185591;ENSG00000169554;
ENSG00000091262	ABCC6	ENSG00000101076;ENSG00000181690;ENSG00000118495;ENSG00000181449;
ENSG00000144668	ITGA9	ENSG00000143995;ENSG00000089225;
ENSG00000156886	ITGAD	ENSG00000155090;ENSG00000185591;ENSG00000172845;
ENSG00000005844	ITGAL	ENSG00000132005;
ENSG00000169896	ITGAM	ENSG00000066336;
ENSG00000138448	ITGAV	ENSG00000175592;ENSG00000128652;ENSG00000130522;ENSG00000185591;ENSG00000185591;ENSG00000172845;
ENSG00000140678	ITGAX	ENSG00000245848;ENSG00000177606;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000066336;ENSG00000066336;ENSG00000184937;
ENSG00000150093	ITGB1	ENSG00000137273;ENSG00000128645;ENSG00000128652;ENSG00000007372;ENSG00000122691;ENSG00000233608;
ENSG00000160255	ITGB2	ENSG00000100644;ENSG00000102554;ENSG00000159216;ENSG00000185591;ENSG00000066336;ENSG00000066336;
ENSG00000259207	ITGB3	ENSG00000134954;ENSG00000175592;ENSG00000253293;ENSG00000128652;ENSG00000130522;ENSG00000185591;
ENSG00000132470	ITGB4	ENSG00000148516;
ENSG00000139626	ITGB7	ENSG00000178573;
ENSG00000105855	ITGB8	ENSG00000115966;ENSG00000177606;
ENSG00000163207	IVL	ENSG00000175592;ENSG00000075426;ENSG00000122592;ENSG00000171223;ENSG00000130522;ENSG00000136826;ENSG00000185591;ENSG00000115415;ENSG00000100811;
ENSG00000096968	JAK2	ENSG00000091831;ENSG00000115415;ENSG00000168610;ENSG00000168610;
ENSG00000177606	JUN	ENSG00000169083;ENSG00000143437;ENSG00000115966;ENSG00000118260;ENSG00000118260;ENSG00000091831;ENSG00000091831;ENSG00000140009;ENSG00000111087;ENSG00000074047;ENSG00000185122;ENSG00000177606;ENSG00000177606;ENSG00000068305;ENSG00000068305;ENSG00000081189;ENSG00000081189;ENSG00000081189;ENSG00000116604;ENSG00000141905;ENSG00000170322;ENSG00000069011;ENSG00000159216;ENSG00000166949;ENSG00000141646;ENSG00000196628;ENSG00000184937;ENSG00000161298;ENSG00000188283;
ENSG00000171223	JUNB	ENSG00000091831;ENSG00000136997;ENSG00000109320;ENSG00000173039;ENSG00000168610;ENSG00000184937;
ENSG00000130522	JUND	ENSG00000152977;
ENSG00000085117	CD82	ENSG00000162772;ENSG00000177606;ENSG00000171223;ENSG00000137203;ENSG00000141510;
ENSG00000109321	AREG	ENSG00000165030;ENSG00000185591;
ENSG00000143761	ARF1	ENSG00000181472;
ENSG00000055118	KCNH2	ENSG00000185591;
ENSG00000187486	KCNJ11	ENSG00000101076;
ENSG00000156113	KCNMA1	ENSG00000187098;
ENSG00000080709	KCNN2	ENSG00000157554;
ENSG00000104783	KCNN4	ENSG00000084093;
ENSG00000075043	KCNQ2	ENSG00000084093;ENSG00000185591;
ENSG00000184156	KCNQ3	ENSG00000084093;ENSG00000185591;
ENSG00000128052	KDR	ENSG00000101412;ENSG00000091831;ENSG00000164683;ENSG00000111704;ENSG00000111704;ENSG00000185591;ENSG00000172845;ENSG00000172845;ENSG00000105866;ENSG00000105866;
ENSG00000075239	ACAT1	ENSG00000132170;ENSG00000115415;
ENSG00000167633	KIR3DL1	ENSG00000101412;ENSG00000100811;
ENSG00000170498	KISS1	ENSG00000169083;ENSG00000185591;ENSG00000185591;ENSG00000137203;
ENSG00000157404	KIT	ENSG00000187098;ENSG00000185591;ENSG00000137203;
ENSG00000167748	KLK1	ENSG00000169083;ENSG00000107485;
ENSG00000167751	KLK2	ENSG00000169083;
ENSG00000165527	ARF6	ENSG00000185591;
ENSG00000118520	ARG1	ENSG00000169083;
ENSG00000114030	KPNA1	ENSG00000112658;
ENSG00000108424	KPNB1	ENSG00000112658;
ENSG00000182481	KPNA2	ENSG00000065978;
ENSG00000081181	ARG2	ENSG00000169083;
ENSG00000083312	TNPO1	ENSG00000126456;
ENSG00000133703	KRAS	ENSG00000136997;
ENSG00000170477	KRT4	ENSG00000163435;
ENSG00000186081	KRT5	ENSG00000185591;ENSG00000137203;
ENSG00000135480	KRT7	ENSG00000129514;ENSG00000162367;
ENSG00000186395	KRT10	ENSG00000122592;
ENSG00000187242	KRT12	ENSG00000067082;ENSG00000007372;
ENSG00000171401	KRT13	ENSG00000012504;
ENSG00000186847	KRT14	ENSG00000101665;ENSG00000185591;
ENSG00000171346	KRT15	ENSG00000111206;
ENSG00000186832	KRT16	ENSG00000177606;ENSG00000116044;ENSG00000185591;
ENSG00000067560	RHOA	ENSG00000166888;
ENSG00000203760	CENPW	ENSG00000185591;
ENSG00000187258	NPSR1	ENSG00000069667;
ENSG00000128422	KRT17	ENSG00000115415;ENSG00000168610;
ENSG00000111057	KRT18	ENSG00000185591;
ENSG00000206013	IFITM5	ENSG00000074047;
ENSG00000184999	SLC22A10	ENSG00000135100;
ENSG00000143878	RHOB	ENSG00000177606;
ENSG00000171345	KRT19	ENSG00000091831;ENSG00000136826;ENSG00000185591;
ENSG00000155366	RHOC	ENSG00000134954;
ENSG00000182759	MAFA	ENSG00000118217;
ENSG00000198910	L1CAM	ENSG00000075891;ENSG00000137203;
ENSG00000120437	ACAT2	ENSG00000165556;ENSG00000135100;ENSG00000101076;
ENSG00000115963	RND3	ENSG00000187140;
ENSG00000053747	LAMA3	ENSG00000136826;
ENSG00000091136	LAMB1	ENSG00000111704;
ENSG00000058085	LAMC2	ENSG00000148516;
ENSG00000117632	STMN1	ENSG00000118260;ENSG00000120738;ENSG00000177606;ENSG00000155090;ENSG00000104903;
ENSG00000129988	LBP	ENSG00000177606;
ENSG00000213398	LCAT	ENSG00000185591;ENSG00000172845;ENSG00000168610;
ENSG00000182866	LCK	ENSG00000134954;ENSG00000157557;ENSG00000118513;
ENSG00000148346	LCN2	ENSG00000109320;ENSG00000109320;ENSG00000151623;ENSG00000173039;ENSG00000173039;ENSG00000115415;
ENSG00000115850	LCT	ENSG00000165556;ENSG00000135100;ENSG00000123388;ENSG00000143190;
ENSG00000134333	LDHA	ENSG00000123268;ENSG00000100644;ENSG00000185122;ENSG00000177606;ENSG00000136997;ENSG00000185591;
ENSG00000166796	LDHC	ENSG00000095794;ENSG00000185591;
ENSG00000130164	LDLR	ENSG00000162772;ENSG00000120738;ENSG00000120738;ENSG00000101076;ENSG00000169926;ENSG00000185591;ENSG00000072310;ENSG00000072310;ENSG00000198911;ENSG00000100811;
ENSG00000174697	LEP	ENSG00000245848;ENSG00000100644;ENSG00000100644;ENSG00000185591;ENSG00000168610;
ENSG00000131981	LGALS3	ENSG00000177606;ENSG00000159216;ENSG00000124813;
ENSG00000108679	LGALS3BP	ENSG00000146592;ENSG00000168610;
ENSG00000171747	LGALS4	ENSG00000143190;
ENSG00000104826	LHB	ENSG00000120738;ENSG00000120738;ENSG00000150907;ENSG00000136931;ENSG00000069011;
ENSG00000138039	LHCGR	ENSG00000177463;ENSG00000175745;ENSG00000160113;
ENSG00000128342	LIF	ENSG00000122877;
ENSG00000166035	LIPC	ENSG00000101076;ENSG00000198911;ENSG00000158773;ENSG00000105698;
ENSG00000079435	LIPE	ENSG00000109320;ENSG00000132170;ENSG00000173039;
ENSG00000166407	LMO1	ENSG00000004848;
ENSG00000135363	LMO2	ENSG00000118513;ENSG00000057657;
ENSG00000136153	LMO7	ENSG00000112658;
ENSG00000165462	PHOX2A	ENSG00000164107;ENSG00000109132;
ENSG00000113441	LNPEP	ENSG00000137203;
ENSG00000203782	LOR	ENSG00000171476;ENSG00000177606;ENSG00000171223;ENSG00000185591;ENSG00000172845;
ENSG00000113083	LOX	ENSG00000107485;ENSG00000100644;
ENSG00000134013	LOXL2	ENSG00000133740;
ENSG00000175445	LPL	ENSG00000109320;ENSG00000186951;ENSG00000112033;ENSG00000173039;ENSG00000185591;ENSG00000172845;ENSG00000172845;
ENSG00000123384	LRP1	ENSG00000072310;ENSG00000198911;
ENSG00000162337	LRP5	ENSG00000163884;ENSG00000124813;ENSG00000185591;
ENSG00000130592	LSP1	ENSG00000185591;
ENSG00000160285	LSS	ENSG00000100811;
ENSG00000226979	LTA	ENSG00000178860;
ENSG00000143437	ARNT	ENSG00000106546;ENSG00000100644;
ENSG00000227507	LTB	ENSG00000120738;ENSG00000102908;
ENSG00000049323	LTBP1	ENSG00000168610;
ENSG00000213316	LTC4S	ENSG00000067082;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000172845;
ENSG00000012223	LTF	ENSG00000092067;ENSG00000185591;
ENSG00000244476	ERVFRD-1	ENSG00000137270;
ENSG00000133794	ARNTL	ENSG00000182979;ENSG00000126368;
ENSG00000104903	LYL1	ENSG00000118260;ENSG00000105991;ENSG00000253293;ENSG00000183072;
ENSG00000183918	SH2D1A	ENSG00000169136;
ENSG00000090382	LYZ	ENSG00000185591;
ENSG00000169908	TM4SF1	ENSG00000135100;
ENSG00000119888	EPCAM	ENSG00000109320;ENSG00000173039;ENSG00000148516;
ENSG00000059728	MXD1	ENSG00000166949;
ENSG00000164109	MAD2L1	ENSG00000139083;ENSG00000143190;ENSG00000159216;
ENSG00000170365	SMAD1	ENSG00000102145;
ENSG00000166949	SMAD3	ENSG00000117713;ENSG00000141510;ENSG00000184937;
ENSG00000141646	SMAD4	ENSG00000170345;ENSG00000111087;ENSG00000171223;
ENSG00000137834	SMAD6	ENSG00000118260;
ENSG00000101665	SMAD7	ENSG00000170345;ENSG00000177606;ENSG00000182979;ENSG00000166949;ENSG00000166949;ENSG00000141646;ENSG00000100811;
ENSG00000101846	STS	ENSG00000168610;
ENSG00000189221	MAOA	ENSG00000177551;ENSG00000113580;
ENSG00000069535	MAOB	ENSG00000131759;ENSG00000185591;ENSG00000172845;ENSG00000105866;
ENSG00000166963	MAP1A	ENSG00000132005;ENSG00000080298;
ENSG00000078018	MAP2	ENSG00000114315;
ENSG00000047849	MAP4	ENSG00000141510;
ENSG00000176797	DEFB103A	ENSG00000132170;
ENSG00000168906	MAT2A	ENSG00000177606;ENSG00000118513;ENSG00000118513;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000167182;ENSG00000172845;
ENSG00000162510	MATN1	ENSG00000141905;
ENSG00000197971	MBP	ENSG00000147862;ENSG00000100146;
ENSG00000258839	MC1R	ENSG00000187098;
ENSG00000076706	MCAM	ENSG00000137203;
ENSG00000143384	MCL1	ENSG00000128272;ENSG00000175197;ENSG00000101412;ENSG00000126767;ENSG00000158711;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000112658;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000141510;
ENSG00000073111	MCM2	ENSG00000134323;
ENSG00000112118	MCM3	ENSG00000134323;
ENSG00000104738	MCM4	ENSG00000134323;
ENSG00000100297	MCM5	ENSG00000101412;ENSG00000134323;
ENSG00000076003	MCM6	ENSG00000134323;
ENSG00000166508	MCM7	ENSG00000178860;ENSG00000134323;ENSG00000134323;ENSG00000141510;
ENSG00000117335	CD46	ENSG00000168610;
ENSG00000135679	MDM2	ENSG00000101412;ENSG00000102034;ENSG00000091831;ENSG00000134954;ENSG00000157557;ENSG00000075426;ENSG00000130522;ENSG00000130522;ENSG00000078403;ENSG00000134323;ENSG00000101096;ENSG00000123358;ENSG00000185591;ENSG00000185591;ENSG00000090447;ENSG00000141510;ENSG00000141510;ENSG00000078900;ENSG00000181472;
ENSG00000198625	MDM4	ENSG00000141510;
ENSG00000065833	ME1	ENSG00000185591;
ENSG00000169057	MECP2	ENSG00000081189;
ENSG00000068305	MEF2A	ENSG00000068305;
ENSG00000081189	MEF2C	ENSG00000165702;ENSG00000016082;ENSG00000183072;
ENSG00000116604	MEF2D	ENSG00000177606;
ENSG00000103313	MEFV	ENSG00000101412;
ENSG00000143995	MEIS1	ENSG00000120690;ENSG00000204304;ENSG00000160199;
ENSG00000095015	MAP3K1	ENSG00000115966;ENSG00000177606;
ENSG00000197442	MAP3K5	ENSG00000101412;ENSG00000101412;ENSG00000007968;ENSG00000112242;ENSG00000205250;
ENSG00000106511	MEOX2	ENSG00000169554;
ENSG00000112818	MEP1A	ENSG00000165556;
ENSG00000152127	MGAT5	ENSG00000134954;
ENSG00000170430	MGMT	ENSG00000177606;ENSG00000141644;ENSG00000169057;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000141510;ENSG00000141510;
ENSG00000111341	MGP	ENSG00000177606;
ENSG00000179583	CIITA	ENSG00000125347;ENSG00000125347;ENSG00000168310;ENSG00000134323;ENSG00000132170;ENSG00000132170;ENSG00000057657;ENSG00000132005;ENSG00000115415;ENSG00000115415;ENSG00000158773;ENSG00000158773;
ENSG00000002586	CD99	ENSG00000185591;
ENSG00000104763	ASAH1	ENSG00000067082;
ENSG00000204516	MICB	ENSG00000091831;ENSG00000185122;ENSG00000185591;ENSG00000185591;ENSG00000172845;
ENSG00000240972	MIF	ENSG00000105856;ENSG00000100644;ENSG00000109320;ENSG00000173039;ENSG00000185591;
ENSG00000135517	MIP	ENSG00000107859;
ENSG00000187098	MITF	ENSG00000123268;ENSG00000123268;ENSG00000118260;ENSG00000187140;ENSG00000138795;ENSG00000169856;ENSG00000119547;ENSG00000135903;ENSG00000135903;ENSG00000135903;ENSG00000184486;ENSG00000100146;ENSG00000100146;ENSG00000100146;ENSG00000125398;ENSG00000196628;ENSG00000161298;
ENSG00000148773	MKI67	ENSG00000057657;ENSG00000182568;ENSG00000181449;ENSG00000141510;
ENSG00000139352	ASCL1	ENSG00000114315;ENSG00000144485;ENSG00000177551;ENSG00000177551;
ENSG00000076242	MLH1	ENSG00000123095;ENSG00000115816;ENSG00000197063;
ENSG00000118058	KMT2A	ENSG00000124766;
ENSG00000087085	ACHE	ENSG00000120738;ENSG00000137203;
ENSG00000183734	ASCL2	ENSG00000158773;ENSG00000105698;
ENSG00000184481	FOXO4	ENSG00000157514;
ENSG00000134160	TRPM1	ENSG00000187098;ENSG00000187098;
ENSG00000196549	MME	ENSG00000197757;ENSG00000136997;ENSG00000185591;ENSG00000066336;
ENSG00000196611	MMP1	ENSG00000156273;ENSG00000172216;ENSG00000134954;ENSG00000134954;ENSG00000157557;ENSG00000117036;ENSG00000175832;ENSG00000151702;ENSG00000170345;ENSG00000170345;ENSG00000175592;ENSG00000107485;ENSG00000177606;ENSG00000177606;ENSG00000103495;ENSG00000109320;ENSG00000109320;ENSG00000153234;ENSG00000196092;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000168610;ENSG00000141510;ENSG00000122691;ENSG00000119725;
ENSG00000087245	MMP2	ENSG00000115966;ENSG00000162772;ENSG00000092067;ENSG00000118260;ENSG00000157557;ENSG00000175832;ENSG00000244405;ENSG00000100644;ENSG00000100644;ENSG00000260027;ENSG00000177606;ENSG00000136826;ENSG00000178860;ENSG00000099326;ENSG00000109320;ENSG00000123358;ENSG00000007372;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000172845;ENSG00000112658;ENSG00000168610;ENSG00000168610;ENSG00000168610;ENSG00000137203;ENSG00000087510;ENSG00000141510;ENSG00000141510;ENSG00000122691;ENSG00000233608;ENSG00000065978;
ENSG00000149968	MMP3	ENSG00000134954;ENSG00000157557;ENSG00000170345;ENSG00000177606;ENSG00000177606;ENSG00000109320;ENSG00000173039;ENSG00000181449;ENSG00000168610;ENSG00000163848;
ENSG00000137673	MMP7	ENSG00000175832;ENSG00000175832;ENSG00000170345;ENSG00000125798;ENSG00000101076;ENSG00000177606;ENSG00000177606;ENSG00000138795;ENSG00000168610;ENSG00000168610;
ENSG00000100985	MMP9	ENSG00000163435;ENSG00000102034;ENSG00000134954;ENSG00000134954;ENSG00000157557;ENSG00000170345;ENSG00000170345;ENSG00000170345;ENSG00000125347;ENSG00000177606;ENSG00000177606;ENSG00000177606;ENSG00000102554;ENSG00000067082;ENSG00000102349;ENSG00000103495;ENSG00000182979;ENSG00000109320;ENSG00000109320;ENSG00000109320;ENSG00000186951;ENSG00000132170;ENSG00000173039;ENSG00000173039;ENSG00000173039;ENSG00000020633;ENSG00000166949;ENSG00000019549;ENSG00000185591;ENSG00000185591;ENSG00000167182;ENSG00000124664;ENSG00000112658;ENSG00000115415;ENSG00000168610;ENSG00000137203;ENSG00000137203;
ENSG00000166670	MMP10	ENSG00000134954;ENSG00000068305;ENSG00000168610;ENSG00000185947;
ENSG00000099953	MMP11	ENSG00000185591;
ENSG00000262406	MMP12	ENSG00000177606;ENSG00000173039;
ENSG00000137745	MMP13	ENSG00000091831;ENSG00000134954;ENSG00000177606;ENSG00000178573;ENSG00000109320;ENSG00000173039;ENSG00000124813;ENSG00000115415;ENSG00000065978;
ENSG00000157227	MMP14	ENSG00000120738;ENSG00000116016;ENSG00000175832;ENSG00000102349;ENSG00000103495;ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000185591;ENSG00000112658;ENSG00000168610;
ENSG00000198598	MMP17	ENSG00000019549;
ENSG00000020426	MNAT1	ENSG00000182979;ENSG00000065978;
ENSG00000163563	MNDA	ENSG00000185591;ENSG00000066336;
ENSG00000103152	MPG	ENSG00000185591;ENSG00000137203;
ENSG00000117400	MPL	ENSG00000151702;ENSG00000102145;ENSG00000159216;
ENSG00000005381	MPO	ENSG00000159216;ENSG00000185591;ENSG00000185591;
ENSG00000158887	MPZ	ENSG00000122877;ENSG00000100146;
ENSG00000103222	ABCC1	ENSG00000134323;ENSG00000134323;ENSG00000185591;
ENSG00000070669	ASNS	ENSG00000162772;ENSG00000162772;ENSG00000128272;ENSG00000128272;ENSG00000172216;ENSG00000175197;
ENSG00000095002	MSH2	ENSG00000134046;
ENSG00000198363	ASPH	ENSG00000158773;ENSG00000105698;
ENSG00000130707	ASS1	ENSG00000100644;ENSG00000136997;ENSG00000105866;
ENSG00000263639	MSMB	ENSG00000118260;
ENSG00000173531	MST1	ENSG00000136997;
ENSG00000163132	MSX1	ENSG00000178919;ENSG00000109132;
ENSG00000169715	MT1E	ENSG00000137273;
ENSG00000198417	MT1F	ENSG00000137273;
ENSG00000125144	MT1G	ENSG00000101412;
ENSG00000125148	MT2A	ENSG00000106546;
ENSG00000177000	MTHFR	ENSG00000116044;
ENSG00000138823	MTTP	ENSG00000135100;ENSG00000135100;ENSG00000101076;ENSG00000175745;ENSG00000198911;
ENSG00000185499	MUC1	ENSG00000169083;ENSG00000102145;ENSG00000107485;ENSG00000100644;ENSG00000033800;ENSG00000078043;ENSG00000131788;ENSG00000105229;ENSG00000115415;ENSG00000168610;ENSG00000148516;
ENSG00000169894	MUC3A	ENSG00000100644;
ENSG00000145113	MUC4	ENSG00000118260;ENSG00000118260;ENSG00000101412;ENSG00000126767;ENSG00000134954;ENSG00000175832;ENSG00000113580;ENSG00000185591;ENSG00000172845;ENSG00000115415;ENSG00000168610;ENSG00000168610;ENSG00000137203;ENSG00000137203;ENSG00000090447;ENSG00000100811;
ENSG00000215182	MUC5AC	ENSG00000118260;ENSG00000111087;ENSG00000074047;ENSG00000109320;ENSG00000131759;ENSG00000173039;ENSG00000185591;ENSG00000140836;
ENSG00000184956	MUC6	ENSG00000109320;ENSG00000173039;ENSG00000185591;ENSG00000172845;
ENSG00000157601	MX1	ENSG00000146592;
ENSG00000119950	MXI1	ENSG00000134323;
ENSG00000118513	MYB	ENSG00000101412;ENSG00000120738;ENSG00000134954;ENSG00000075426;ENSG00000125347;ENSG00000177606;ENSG00000130522;ENSG00000130522;ENSG00000130522;ENSG00000118513;ENSG00000162367;ENSG00000122691;ENSG00000233608;ENSG00000184937;ENSG00000140836;
ENSG00000185697	MYBL1	ENSG00000185591;
ENSG00000101057	MYBL2	ENSG00000101412;ENSG00000101057;ENSG00000134323;ENSG00000185591;ENSG00000198176;
