	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
171236	-0.8617	-1.7206	-0.1308	-0.9757	0.7849	-1.8451	-0.4971	0.7881	1.6735	-0.1606	1.5137	0.2996	0.9277	-0.466	0.4604	0.1936
171322	-0.937	-1.6658	-0.1806	-0.897	0.8371	-1.8105	-0.5054	0.8146	1.6519	-0.1602	1.6876	0.2787	0.7627	-0.4722	0.5036	0.0765
171345	-0.9052	-1.6749	-0.1324	-0.9506	0.7942	-1.851	-0.505	0.8175	1.6556	-0.177	1.5912	0.3029	0.8647	-0.4596	0.4477	0.1657
171405	-0.8234	-1.6778	-0.054	-1.0283	0.7677	-1.8855	-0.5499	0.8472	1.5645	-0.1341	1.6167	0.2535	0.8188	-0.4872	0.5449	0.2102
171418	-0.7746	-1.7598	-0.0596	-1.0184	0.7574	-1.8585	-0.5228	0.7645	1.7088	-0.1727	1.3933	0.3128	0.9952	-0.4719	0.4399	0.251
171477	-0.9435	-1.6175	-0.191	-0.9126	0.809	-1.8181	-0.5235	0.8209	1.643	-0.1776	1.7279	0.3063	0.7629	-0.4618	0.4922	0.0677
171574	-0.7707	-1.7738	0.0279	-1.0592	0.8212	-1.871	-0.5508	0.7907	1.6026	-0.1192	1.4411	0.2392	0.9008	-0.4759	0.5719	0.2086
171608	-0.9079	-1.6995	-0.1464	-0.9321	0.8309	-1.8208	-0.5	0.8004	1.6376	-0.1627	1.6229	0.2757	0.8347	-0.4723	0.5215	0.1018
180099	-0.8844	-1.6413	-0.1614	-0.9456	0.7714	-1.8323	-0.534	0.8603	1.6862	-0.2336	1.6391	0.35	0.7967	-0.4601	0.3861	0.1872
180299	-0.714	-1.8055	-0.0156	-1.031	0.7593	-1.8524	-0.5323	0.7425	1.7478	-0.1824	1.2678	0.3081	1.052	-0.4817	0.4267	0.2958
180325	-0.8356	-1.7264	-0.1071	-0.952	0.8216	-1.8266	-0.5336	0.8167	1.647	-0.1669	1.5852	0.2589	0.8106	-0.5035	0.5449	0.151
180494	-0.8039	-1.7806	-0.0733	-0.9895	0.7901	-1.839	-0.5063	0.7643	1.7209	-0.1741	1.3913	0.3008	0.9795	-0.4618	0.4386	0.2274
180562	-0.8179	-1.7009	-0.0049	-1.0051	0.8168	-1.8657	-0.5771	0.8439	1.6367	-0.1755	1.5488	0.2663	0.7901	-0.4803	0.5235	0.1855
180594	-0.7506	-1.7859	-0.0383	-1.0244	0.7639	-1.8562	-0.5228	0.7421	1.7219	-0.167	1.3275	0.3033	1.0376	-0.4765	0.4478	0.2625
180643	-0.9806	-1.6554	-0.2192	-0.9004	0.8126	-1.813	-0.473	0.7551	1.6667	-0.1459	1.6326	0.3075	0.9158	-0.4441	0.4593	0.0661
180701	-0.7438	-1.7867	-0.0303	-1.0266	0.7648	-1.8558	-0.528	0.7527	1.7227	-0.1769	1.3284	0.3045	1.0236	-0.4776	0.4453	0.2687
180767	-0.8141	-1.7618	-0.0763	-0.98	0.7997	-1.8398	-0.5156	0.7797	1.6875	-0.1782	1.453	0.2883	0.942	-0.4804	0.4749	0.2053
180768	-0.8149	-1.7402	-0.0416	-0.995	0.8029	-1.8488	-0.5384	0.8024	1.6849	-0.1842	1.4811	0.3015	0.8835	-0.4735	0.4601	0.2046
180770	-0.8682	-1.7711	-0.0752	-0.9788	0.8757	-1.8306	-0.4854	0.7924	1.5941	-0.0754	1.5816	0.2199	0.7595	-0.4762	0.6226	0.0979
180839	-0.7952	-1.7799	-0.0512	-0.9837	0.8131	-1.8403	-0.5227	0.7769	1.6835	-0.1655	1.4403	0.2707	0.9231	-0.4909	0.5006	0.2057
181030	-0.8545	-1.7227	-0.1104	-0.9591	0.8032	-1.8302	-0.5184	0.8025	1.6782	-0.1878	1.549	0.3026	0.8701	-0.4701	0.4666	0.1653
181063	-0.7658	-1.7813	-0.0439	-1.0217	0.7667	-1.8593	-0.5176	0.7501	1.7124	-0.1606	1.3431	0.2979	1.0275	-0.4715	0.447	0.2618
181066	-0.8459	-1.7661	0.039	-0.9816	0.9444	-1.8436	-0.5377	0.7745	1.4934	-0.0318	1.5786	0.1193	0.7282	-0.5136	0.7946	0.0313
181132	-0.8149	-1.7494	-0.0768	-0.9951	0.7824	-1.85	-0.5136	0.7628	1.6895	-0.1716	1.4323	0.3	0.9882	-0.4743	0.4619	0.2129
181182	-0.7587	-1.698	0.0273	-1.1094	0.7777	-1.9347	-0.5557	0.8825	1.5309	-0.0788	1.5021	0.2119	0.7787	-0.5105	0.6092	0.3082
181207	-0.8396	-1.6973	-0.1316	-1.0074	0.78	-1.8574	-0.512	0.7972	1.6252	-0.1194	1.5743	0.2766	0.8659	-0.4987	0.54	0.1878
181230	-0.8951	-1.6647	-0.1846	-0.9627	0.7686	-1.8486	-0.494	0.7966	1.6541	-0.1422	1.6157	0.3116	0.8704	-0.4734	0.4694	0.1626
181374	-0.7899	-1.7562	-0.0705	-0.9983	0.7761	-1.849	-0.5249	0.7713	1.7021	-0.176	1.4298	0.3018	0.9625	-0.4806	0.461	0.2254
181423	-0.8509	-1.6987	-0.0851	-0.9707	0.8077	-1.8418	-0.5431	0.8072	1.6553	-0.1736	1.5795	0.2906	0.8372	-0.4827	0.5035	0.15
