	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
180768	0.235	0.7133	0.3762	0.9826	-0.1017	-0.9442	-0.3394	-1.0484	-0.0876	-1.586	1.1145	1.3097	1.9553	-1.0219	-1.2062	-0.311
180770	0.2306	0.6737	-0.0984	0.815	0.404	-1.0776	-0.5564	-0.1772	-0.536	-1.5586	1.1192	1.5538	1.8399	-0.3383	-1.263	-0.9733
180839	0.2437	0.5346	-0.0015	0.581	0.5491	-1.1116	-0.6702	-0.3622	-0.2775	-1.6144	1.0619	1.5776	1.9877	-0.2703	-1.2542	-0.9229
181030	0.1563	1.4743	0.711	1.679	-1.1937	-0.5734	0.5565	-0.9465	0.0388	-1.339	1.4839	0.6785	0.0152	-1.5577	-0.444	-0.7051
181063	0.4233	0.6088	-0.4595	1.0431	0.6233	-1.1127	-0.3928	-0.3428	-0.5739	-1.505	0.6089	1.2718	2.1369	0.056	-1.3574	-0.9826
181066	0.106	1.6714	0.7304	1.6564	-1.2024	-0.6229	0.8368	-1.1997	0.1638	-1.1897	1.1403	0.48	0.1425	-1.5223	-0.5053	-0.659
181132	0.2018	0.8801	0.0886	1.0791	-0.2443	-0.8144	-0.3548	-0.5582	-0.3155	-1.5422	1.4286	1.444	1.5424	-1.0255	-1.1061	-0.647
181182	0.1755	1.0959	0.4551	1.4047	-0.7234	-0.8774	0.0666	-0.8493	0.0129	-1.2298	1.2607	1.0411	1.1117	-1.4066	-0.9467	-0.5492
181207	0.0519	1.0176	0.7321	1.5861	-0.9791	-0.6478	0.0228	-0.8894	0.0969	-1.3847	1.5941	0.81	0.8365	-1.6387	-0.6183	-0.5522
181230	0.3741	0.597	-0.0591	0.2351	0.837	-1.0638	-0.5959	-0.4904	-0.4116	-1.8351	0.9552	1.3932	2.2059	-0.1382	-1.0021	-0.9586
181374	-0.1244	1.001	1.0813	1.1636	-1.1988	-0.5746	-0.0425	-0.8462	0.2961	-1.3694	1.8193	1.2987	0.1146	-1.5218	-0.4747	-0.5756
181423	0.2672	0.4332	0.0303	0.5094	0.6288	-1.0285	-0.7443	-0.3773	-0.3954	-1.8846	1.1513	1.5003	2.0746	-0.2798	-0.9601	-0.8787
181693	0.3261	0.7846	-0.2587	0.6463	0.6774	-1.1013	-0.5055	-0.0146	-0.7595	-1.6056	0.9291	1.4495	1.9441	-0.0654	-1.217	-1.1728
181758	0.1786	0.7994	0.2622	1.5864	-0.5533	-0.8948	-0.2261	-0.2451	-0.4113	-1.3999	1.3619	1.2684	1.2732	-1.1192	-1.0984	-0.7286
182084	0.0821	1.4915	0.833	1.5724	-1.2503	-0.5762	0.4879	-1.065	0.2154	-1.2095	1.4578	0.6796	0.0698	-1.6045	-0.4962	-0.6538
182097	0.3409	0.4346	-0.1501	0.2222	0.9548	-1.0472	-0.6146	-0.5213	-0.255	-1.8579	0.85	1.2062	2.3397	0.1284	-1.0179	-0.9762
190069	0.1676	0.8597	0.5092	1.7416	-0.9424	-0.7805	-0.098	-0.2655	-0.2943	-1.4215	1.4857	1.2842	0.7454	-1.2846	-0.9763	-0.6789
190089	0.2857	0.5701	-0.1297	0.4305	0.7304	-1.0708	-0.6513	-0.3143	-0.4158	-1.7098	0.9942	1.4738	2.1152	-0.1042	-1.1143	-1.0404
190106	0.3118	0.7364	-0.1299	0.6123	0.5944	-1.1243	-0.3973	-0.5888	-0.38	-1.521	0.8414	1.2463	2.2381	-0.2417	-1.2316	-0.9215
190197	0.1171	1.4846	0.8326	1.5283	-1.1601	-0.6112	0.4564	-1.0924	0.1563	-1.2699	1.5405	0.6182	0.1159	-1.6406	-0.3525	-0.6906
190206	0.2986	0.6877	-0.0471	0.8736	0.3555	-1.0265	-0.518	-0.301	-0.4542	-1.6567	1.0424	1.392	2.0246	-0.4405	-1.3148	-0.8649
190323	0.1744	1.6083	0.5246	1.8739	-1.1966	-0.5793	0.898	-0.9715	-0.0667	-1.3162	1.1032	0.6024	0.0792	-1.4048	-0.615	-0.6838
190533	0.2157	1.713	0.6928	1.5717	-1.1951	-0.6809	0.689	-1.148	0.1024	-1.0933	1.1893	0.6681	0.169	-1.5634	-0.6868	-0.6099
190789	0.3108	0.7732	0.05	1.5023	-0.3702	-0.9122	-0.2812	-0.6303	-0.2726	-1.4091	1.2567	1.2805	1.5624	-1.0884	-1.1842	-0.5386
